dim1,dim2,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5
36,17,0.9070242,0.8486902,1.0078945,1.0078984,0.0,0.9999882
36,18,0.4485495,0.6851528,0.5416156,0.80826414,0.0,0.9996935
36,19,0.008835722,0.44197395,0.04271953,0.5531788,0.0,0.99994767
37,0,0.7280379,0.4636717,0.8096886,0.57364655,3.0,0.9999213
37,1,0.65185827,0.40825635,0.7551332,0.5079809,2.0,0.999711
37,2,0.5696208,0.36724305,0.6684078,0.46484697,1.0,0.9998869
37,3,0.9679963,0.0019589034,1.0019624,0.016925752,0.0,0.9996841
37,4,0.9774814,0.76593107,1.0015433,0.787708,0.0,0.9999684
37,5,0.0023801336,0.30678824,0.014562623,0.3657549,0.0,0.9998636
37,6,0.3966552,0.39531317,0.47744763,0.48353168,0.0,0.99999976
37,7,0.5945446,0.54152757,0.64137506,0.5975553,0.0,0.9999981
37,8,0.9711402,0.0031420132,0.9994679,0.028725263,0.0,0.99966156
37,9,0.6632097,0.3743444,0.73000365,0.48412606,0.0,1.0
37,10,0.017096924,0.23522857,0.07243672,0.4516598,0.0,0.99988556
37,11,0.5517679,0.52199495,0.59058917,0.61477304,0.0,0.99999535
37,12,0.7641437,0.44723096,0.78535897,0.5066333,0.0,1.0
37,13,0.01339834,0.31659618,0.04919622,0.39440846,0.0,0.99996185
37,14,0.005566708,0.97139853,0.028271742,1.0025461,0.0,0.9999758
37,15,0.8971101,0.7324061,1.0128161,0.8328781,0.0,0.99997497
37,16,0.8945169,0.5011835,1.003822,0.61071897,0.0,1.0
37,17,0.5958826,0.33804816,0.8267353,0.44563162,0.0,0.99997854
37,18,0.607073,0.5074063,0.65567535,0.56340873,0.0,0.9999999
37,19,0.7525626,0.31540555,0.8112895,0.41823378,0.0,1.0
38,0,0.699263,0.34326193,0.8031627,0.46274218,1.0,0.99972886
38,1,0.88696223,0.4439182,1.0004907,0.5730747,3.0,0.99920183
38,2,0.7973342,0.38157138,0.9227398,0.5149801,2.0,0.99948174
38,3,0.68522197,0.001749225,0.96053475,0.24995369,0.0,0.99999714
38,4,0.8833597,0.16522996,0.9937551,0.2618487,0.0,0.99999785
38,5,0.020586742,0.6236799,0.08249283,0.8843743,0.0,0.9999442
38,6,0.008885801,-0.018501833,0.15920839,0.3170902,0.0,0.99998236
38,7,0.97351193,0.83656156,1.0011959,0.85861945,0.0,0.9999943
38,8,0.5689688,0.4588174,0.7157658,0.5645875,0.0,0.9999857
38,9,0.001679631,0.33097792,0.01415813,0.37785587,0.0,0.99995553
38,10,0.0071472237,0.40554488,0.028121285,0.5079967,0.0,0.99999607
38,11,0.87010556,0.23714751,0.9813075,0.34783244,0.0,0.9999995
38,12,0.9063171,0.4332011,0.9515731,0.5503601,0.0,0.9997526
38,13,0.5134509,0.21634856,0.60471135,0.30610707,0.0,0.9999989
38,14,0.97297126,0.7903634,1.0022833,0.8125167,0.0,0.99998534
38,15,0.8850803,0.027699586,0.9982333,0.13507001,0.0,0.9999907
38,16,0.883813,0.45550725,0.90396667,0.49730396,0.0,0.9999999
38,17,0.87724537,0.6621696,1.0067487,0.7663449,0.0,0.9998609
38,18,0.96685684,0.9686946,1.0068251,1.0032151,0.0,0.9999131
38,19,0.62291634,0.52843446,0.6598182,0.59839535,0.0,0.9999995
39,0,0.5421608,0.3916067,0.65063226,0.5232368,2.0,0.9990907
39,1,0.46870413,0.3436014,0.5598068,0.45318255,1.0,0.9959417
39,2,0.6019333,0.48313472,0.6960378,0.5970801,3.0,0.9990608
39,3,0.6399586,0.32478327,0.71747965,0.41319978,0.0,0.9999914
39,4,0.007615555,0.3136381,0.040115554,0.4448183,0.0,0.99992275
39,5,0.58260226,0.26337004,0.6591297,0.35135293,0.0,0.9999913
39,6,0.37929818,0.3684606,0.44727492,0.47101262,0.0,0.9999974
39,7,0.8022764,0.7168918,0.94330007,0.9124285,0.0,0.9999993
39,8,0.86211467,0.8362171,0.9552635,1.0151405,0.0,0.99925905
39,9,0.6244888,0.3432826,0.7171379,0.44637635,0.0,0.9999987
39,10,0.6666896,0.42436913,0.74069834,0.52657956,0.0,0.999998
39,11,0.5102065,0.3467777,0.60945266,0.45549247,0.0,0.9999026
39,12,0.5421568,0.26647213,0.6260711,0.35942486,0.0,0.9999988
39,13,0.97362626,0.78876996,0.99886835,0.8131301,0.0,0.9999945
39,14,0.42112646,0.37757164,0.46894902,0.46379265,0.0,0.99999976
39,15,0.7166615,-0.00062070787,0.9639743,0.25350946,0.0,0.999998
39,16,0.91815853,0.46093673,1.0050457,0.5703458,0.0,0.99999905
39,17,0.38133952,0.46845037,0.47910523,0.55856365,0.0,0.99999154
39,18,0.9444083,0.003425477,0.9944079,0.049945585,0.0,0.99978906
39,19,0.9729857,0.7739076,0.999068,0.7977463,0.0,0.9999852
40,0,0.6813371,0.3326302,0.799948,0.47842824,2.0,0.99818003
40,1,0.5571808,0.32153988,0.65523934,0.46511352,1.0,0.9998092
40,2,0.7823778,0.3943218,0.88629436,0.54953873,3.0,0.9997111
40,3,0.67462075,0.2441075,0.7891696,0.34985068,0.0,1.0
40,4,0.87412983,0.6431682,0.99836904,0.7835182,0.0,0.99977404
40,5,0.669927,0.31994113,0.7271331,0.37657887,0.0,0.9999324
40,6,0.0033289823,0.20796774,0.016152252,0.25868434,0.0,0.9999974
40,7,0.6744777,0.3178794,0.70784664,0.3394652,0.0,0.999984
40,8,0.013774272,0.82075226,0.08085157,0.95611554,0.0,0.9999198
40,9,0.0037687458,0.51416826,0.09088057,0.91245854,0.0,0.9999864
40,10,0.64394164,0.3372404,0.6994793,0.46751672,0.0,0.99999475
40,11,0.5925343,0.28685522,0.83352447,0.41150224,0.0,0.9999989
40,12,0.68830717,0.32842445,0.73172605,0.37346408,0.0,0.9999926
40,13,0.007100572,0.63010335,0.025394682,0.71803075,0.0,0.9997347
40,14,0.7218309,0.2229863,0.79896057,0.31646848,0.0,0.9999994
40,15,0.53226,0.5711974,0.62956643,0.69147974,0.0,0.9999999
40,16,0.97221035,0.9476349,0.99187696,1.0004588,0.0,0.9999988
40,17,0.013492782,0.90912557,0.051092323,1.0039254,0.0,0.9999924
40,18,0.7502514,0.32562953,0.85793734,0.4505315,0.0,0.99999714
40,19,0.4417147,0.33894777,0.51882434,0.48646814,0.0,0.99990237
41,0,0.6773192,0.44027302,0.80988646,0.5810983,2.0,0.999931
41,1,0.79208094,0.49195364,0.9138885,0.6586919,3.0,0.99911565
41,2,0.5906518,0.39887014,0.7075949,0.53219527,1.0,0.9997633
41,3,0.6052807,0.14604993,0.6705116,0.22042897,0.0,0.9999999
41,4,0.80161786,0.5206191,0.8851971,0.65117973,0.0,0.99999964
41,5,0.009859744,0.100057125,0.039857775,0.13272333,0.0,0.9999801
41,6,0.005536791,0.20369421,0.02334832,0.3045436,0.0,0.9999893
41,7,0.009761712,0.077145696,0.03329298,0.17405373,0.0,0.99998915
41,8,0.69072974,0.5102331,0.8126274,0.59742737,0.0,0.9999999
41,9,0.8586714,0.8446187,0.9400586,1.0008287,0.0,0.9999949
41,10,0.4075169,-0.029645562,0.6596972,0.25498703,0.0,0.99999917
41,11,0.80899763,0.39221016,0.95598596,0.66625726,0.0,0.9999958
41,12,0.34073558,0.48125035,0.40895364,0.57842165,0.0,0.9999949
41,13,0.73651886,0.66005164,0.8686716,0.82522655,0.0,0.9999993
41,14,0.025792405,0.49272558,0.08698705,0.71461225,0.0,0.9999918
41,15,0.69977474,0.6268675,0.7846248,0.7548904,0.0,0.99999654
41,16,0.58712894,0.5770596,0.67382634,0.6827946,0.0,0.9999988
41,17,0.8930004,0.47500423,0.98815566,0.59715337,0.0,0.99999666
41,18,0.009472574,0.11598744,0.036870565,0.15246902,0.0,0.99999106
41,19,0.002488832,0.2985321,0.018297289,0.35790372,0.0,0.99995637
42,0,0.7841139,0.43834838,0.885567,0.58833337,3.0,0.99982315
42,1,0.67918754,0.38605973,0.7866417,0.5060973,2.0,0.99986744
42,2,0.5504566,0.39123982,0.64710087,0.51415914,1.0,0.9991025
42,3,0.9381353,0.6042724,0.99352103,0.68892086,0.0,0.99999917
42,4,0.65539134,0.4604218,0.79677266,0.5367191,0.0,0.9999988
42,5,0.41913122,0.5958608,0.49569613,0.70213056,0.0,0.99999857
42,6,0.89831847,0.43835264,0.9855181,0.5686218,0.0,0.9999865
42,7,0.7437638,0.44111967,0.8279136,0.5686809,0.0,1.0
42,8,0.9102171,0.16384752,0.9958788,0.25753266,0.0,0.9999981
42,9,0.9662198,0.96949685,1.0064739,1.0060515,0.0,0.99968314
42,10,0.4386477,0.5129735,0.55272925,0.61619204,0.0,0.9999981
42,11,0.008539243,0.32678795,0.03301557,0.42987233,0.0,0.9999753
42,12,0.97644883,0.05427357,0.9970798,0.07508016,0.0,0.99999607
42,13,0.78427833,0.45936343,0.86617965,0.5918675,0.0,0.99996865
42,14,0.97272015,0.034028176,0.9968621,0.07262893,0.0,0.9999869
42,15,0.45236582,0.33938313,0.54204786,0.45563817,0.0,0.99999976
42,16,0.9346791,0.501134,1.0031335,0.555156,0.0,1.0
42,17,0.012375578,0.3987102,0.04310248,0.49887857,0.0,0.9999771
42,18,0.556533,0.4820765,0.6417124,0.5727696,0.0,0.99998164
42,19,0.902815,0.5093936,1.0004698,0.6434172,0.0,1.0
43,0,0.63394845,0.38752475,0.7621454,0.5077186,2.0,0.9981212
43,1,0.7440894,0.4381089,0.87440574,0.57886827,3.0,0.99797016
43,2,0.50974494,0.37800658,0.62687135,0.49080727,1.0,0.99946684
43,3,0.0074140355,0.75972885,0.029139765,0.8559827,0.0,0.9999685
43,4,0.6761759,0.35842228,0.6989381,0.38887325,0.0,0.99999833
43,5,0.4449528,0.08669971,0.65631276,0.33826733,0.0,0.99999976
43,6,0.0011404415,0.771522,0.0070583764,0.8127217,0.0,0.9997621
43,7,0.001073244,0.008014236,0.010366974,0.03795593,0.0,0.99989915
43,8,0.5864877,0.28095576,0.63066524,0.36763123,0.0,0.99999905
43,9,0.97997516,0.4566735,0.9973042,0.49049377,0.0,0.99999845
43,10,0.9150576,0.39802057,0.9906462,0.51381,0.0,0.99999845
43,11,0.6490819,0.19694695,0.7700267,0.28057545,0.0,0.9999906
43,12,0.6960539,0.3496749,0.7389678,0.38647553,0.0,0.99998796
43,13,0.4655366,0.01395015,0.5707822,0.08336955,0.0,0.99998426
43,14,0.5935714,0.51393336,0.68814903,0.6223554,0.0,0.9999895
43,15,0.01243123,0.20063946,0.09166077,0.32472205,0.0,0.9999552
43,16,0.012407832,-0.03377253,0.15786913,0.33488587,0.0,0.9999844
43,17,-2.7898583e-05,0.008170981,0.0017541284,0.070065185,0.0,0.9999249
43,18,0.951248,0.9660145,1.0079341,1.0044341,0.0,0.9999733
43,19,0.699402,0.7578677,0.9658253,0.9862849,0.0,0.99999344
44,0,0.6743067,0.3344611,0.81048894,0.4779737,2.0,0.9989416
44,1,0.7758289,0.38642368,0.89173096,0.5294227,3.0,0.99970645
44,2,0.5525324,0.31211275,0.6667225,0.4484566,1.0,0.99873465
44,3,0.9750995,0.16815138,0.9979899,0.18560876,0.0,0.99999964
44,4,0.7118931,0.4803931,0.74996567,0.5353449,0.0,0.9999993
44,5,0.82244176,0.2896483,0.9558699,0.51077735,0.0,0.9999522
44,6,0.5291891,0.0182667,0.64095676,0.0924128,0.0,0.9999963
44,7,0.0052024703,0.5139105,0.03307598,0.61028904,0.0,0.99998295
44,8,0.49272537,0.32760805,0.7424165,0.6188408,0.0,1.0
44,9,0.0208772,0.13223428,0.0685988,0.34999347,0.0,0.99999857
44,10,0.7124793,0.26086178,0.80966836,0.35860482,0.0,0.99999344
44,11,0.74089324,0.1013801,0.9574598,0.35055602,0.0,0.99999034
44,12,0.5768823,0.25075433,0.63228387,0.31465873,0.0,0.99999917
44,13,0.7754154,0.3197878,0.86991656,0.45805955,0.0,0.9999995
44,14,0.97783136,0.23888616,0.99763715,0.26454768,0.0,0.9999995
44,15,0.5583712,0.4365897,0.61336297,0.4964758,0.0,0.99999833
44,16,0.9704733,0.96895945,1.0003339,1.0061882,0.0,0.9999821
44,17,0.5898518,0.14893529,0.66053003,0.24134979,0.0,0.9999999
44,18,0.9762453,0.91518563,0.9965028,0.9371248,0.0,0.99999714
44,19,0.3695668,0.2893805,0.60354537,0.60425663,0.0,0.99999917
45,0,0.6806205,0.3438201,0.8172203,0.4821514,2.0,0.999969
45,1,0.7987336,0.39731583,0.93135136,0.56598276,3.0,0.99929035
45,2,0.5602738,0.30873513,0.67914605,0.435978,1.0,0.99962497
45,3,0.5895755,0.2470823,0.68496877,0.33399105,0.0,0.99996877
45,4,0.85899127,0.3522872,0.9493038,0.43606064,0.0,0.9999864
45,5,0.6293441,0.23701833,0.7105989,0.34411627,0.0,0.99993837
45,6,0.0023880326,0.58607596,0.013317145,0.6369551,0.0,0.99995446
45,7,0.023485862,0.8469835,0.07894669,0.97165155,0.0,0.9999924
45,8,0.50912684,0.1424688,0.5864832,0.24864393,0.0,0.99999964
45,9,0.9702033,0.9708132,1.0069488,1.005352,0.0,0.9998938
45,10,0.55924654,0.3688675,0.6998891,0.4738906,0.0,0.9994543
45,11,0.02331302,0.020471305,0.06810805,0.09799227,0.0,0.9999937
45,12,0.9719592,0.0043856753,0.9980525,0.020458233,0.0,0.9999809
45,13,0.7388003,0.39424857,0.81721395,0.49153838,0.0,0.99999976
45,14,0.8548839,0.47147712,0.9289334,0.6198329,0.0,1.0
45,15,0.7793249,0.8754645,0.9375205,0.99245954,0.0,0.9999888
45,16,0.002387748,0.17991689,0.013080874,0.23369572,0.0,0.9999701
45,17,0.917574,0.32736287,0.97607523,0.44424558,0.0,1.0
45,18,0.8372243,0.52127177,1.006966,0.67458576,0.0,0.9999541
45,19,0.7345267,0.45455733,0.8348758,0.5371835,0.0,0.9999634
46,0,0.6820866,0.3525261,0.7999367,0.48329145,2.0,0.99999404
46,1,0.77554876,0.4171527,0.87171793,0.5563114,3.0,0.99985635
46,2,0.5624236,0.3404165,0.6624217,0.46056557,1.0,0.999897
46,3,0.7450537,0.2286808,0.81511146,0.3115925,0.0,1.0
46,4,0.68692344,0.7324865,0.98267025,1.0132163,0.0,0.9999654
46,5,0.5261675,0.12312406,0.70507836,0.31461915,0.0,0.99999154
46,6,0.77751917,0.23963045,0.8451513,0.34888148,0.0,0.99998987
46,7,0.55692554,0.43321836,0.64470637,0.51047117,0.0,0.9999925
46,8,0.6670546,0.47512048,0.730041,0.54041225,0.0,0.99999213
46,9,0.97331023,0.47588953,0.9927393,0.49642348,0.0,0.9999993
46,10,0.6022101,0.37028545,0.675648,0.4803359,0.0,0.9998561
46,11,0.97368133,0.30650136,0.9954524,0.3240567,0.0,0.99999964
46,12,0.5465793,0.2758797,0.74068314,0.47483715,0.0,0.9998511
46,13,0.6960827,0.33827737,0.7277766,0.3866764,0.0,0.999987
46,14,0.5711143,0.32175326,0.7009102,0.42790422,0.0,0.9999964
46,15,0.64127195,0.27197683,0.7175002,0.3476035,0.0,0.9999888
46,16,0.9102368,0.9089084,0.9909197,1.0028801,0.0,0.9999994
46,17,0.010781832,0.9594563,0.03686122,1.0031352,0.0,0.99999964
46,18,0.011329763,-0.02932565,0.17176765,0.34682065,0.0,0.99993443
46,19,0.6997375,0.33875042,0.72783107,0.3540091,0.0,0.99998796
47,0,0.5837006,0.4290024,0.72689694,0.58746433,1.0,0.9981351
47,1,0.77628756,0.58659744,0.90015256,0.7300207,3.0,0.99943596
47,2,0.6973574,0.4937961,0.8474752,0.6509929,2.0,0.99724233
47,3,0.63720226,0.7064399,0.85830593,1.0110317,0.0,0.9999939
47,4,0.011556002,0.628367,0.036563568,0.7440819,0.0,0.99999976
47,5,0.71261483,0.27258098,0.7956275,0.38099462,0.0,1.0
47,6,0.5859151,0.53884363,0.68151873,0.64440364,0.0,0.9999994
47,7,0.51821756,0.70557237,0.62364346,0.8110388,0.0,0.99999976
47,8,0.6525585,0.68825954,0.6995116,0.7553367,0.0,0.9999994
47,9,0.02176386,0.61203533,0.080470115,0.85393465,0.0,0.9999989
47,10,0.009335697,0.012579,0.029564146,0.04435104,0.0,0.99999774
47,11,0.5633535,0.24024226,0.8529167,0.5613746,0.0,0.9999982
47,12,0.5288313,0.38339293,0.7567898,0.6057303,0.0,0.99754083
47,13,0.025043871,0.20919813,0.09077671,0.31927317,0.0,0.9999994
47,14,0.013280537,0.30255833,0.041863326,0.3290645,0.0,0.99999976
47,15,0.9814,0.8048487,0.99503475,0.8286763,0.0,0.9999999
47,16,0.7886449,0.72950906,0.9452925,0.9059259,0.0,0.99998546
47,17,0.018237226,0.0107848365,0.06917027,0.036356494,0.0,0.9999902
47,18,0.017708695,0.9167518,0.050373197,1.0097089,0.0,0.99999666
47,19,0.72709,0.095651284,0.9397481,0.3758093,0.0,0.9999944
48,0,0.7073016,0.41856027,0.80926824,0.53691083,2.0,0.9998704
48,1,0.77983207,0.48003644,0.8736764,0.6072808,3.0,0.998483
48,2,0.60002303,0.41159704,0.6944081,0.5297165,1.0,0.9997706
48,3,0.01428356,0.21245417,0.06595922,0.29737446,0.0,0.99997914
48,4,0.85282665,0.4580575,0.924826,0.5661033,0.0,0.99999726
48,5,0.5262253,-0.015765436,0.9016315,0.2563437,0.0,0.99996805
48,6,0.008297402,0.69794977,0.030480366,0.7901507,0.0,0.9999646
48,7,0.015689045,0.09896279,0.0860285,0.32934746,0.0,0.9999888
48,8,0.6871647,0.5467796,0.7314457,0.57757473,0.0,0.9999461
48,9,0.62397224,0.58484703,0.6799577,0.66400224,0.0,0.9999901
48,10,0.001248417,0.0057728663,0.011298262,0.033968404,0.0,0.99983096
48,11,0.8320894,0.46672052,0.9031322,0.6030368,0.0,0.99993753
48,12,0.7748795,0.6815654,0.9520704,0.8528268,0.0,0.99998915
48,13,0.0250967,0.036243945,0.14292029,0.19474651,0.0,0.9999671
48,14,0.95791656,0.59720886,0.9929324,0.67531484,0.0,1.0
48,15,0.697124,0.43856797,0.79221326,0.49371326,0.0,0.9972792
48,16,0.00024386821,0.18031672,0.011274666,0.23768605,0.0,0.99993837
48,17,0.57244784,0.21399775,0.6737166,0.33666813,0.0,0.99999976
48,18,0.7146065,0.40607557,0.7504974,0.45765495,0.0,0.9999989
48,19,0.67345154,0.53220254,0.77777916,0.6065053,0.0,0.99998856
49,0,0.6153536,0.39132363,0.69712865,0.49376902,2.0,0.99659014
49,1,0.7074721,0.4323066,0.79619753,0.5527687,3.0,0.99958485
49,2,0.51134366,0.3787936,0.5998877,0.49828038,1.0,0.99905807
49,3,0.62781334,0.23098426,0.83196354,0.5118243,0.0,0.999982
49,4,0.68422616,0.40245163,0.70597255,0.46547773,0.0,1.0
49,5,0.94710726,0.008335978,0.99372375,0.042000655,0.0,0.99999
49,6,0.010063043,0.6252226,0.03509043,0.7376064,0.0,0.99999404
49,7,0.7563777,0.4875766,0.9845286,0.7505239,0.0,0.99999774
49,8,0.52025235,0.017526004,0.6345645,0.08766191,0.0,0.99999917
49,9,0.89956653,0.35384277,1.0048246,0.45767128,0.0,0.9999999
49,10,0.005830923,0.5034797,0.02382089,0.6027255,0.0,0.99998605
49,11,0.5789372,0.55317074,0.6897611,0.6616677,0.0,0.9999995
49,12,0.60319513,-0.023658589,0.9289421,0.27583194,0.0,0.99998343
49,13,0.46519855,0.5815883,0.5711446,0.69749284,0.0,0.9999999
49,14,0.44783497,0.28427064,0.5719621,0.38557708,0.0,0.99999976
49,15,0.82437015,0.36904418,0.96496874,0.6199733,0.0,0.9999883
49,16,0.8720905,0.65395755,1.0307475,0.7592536,0.0,0.9999949
49,17,0.43404552,0.463393,0.47486162,0.5352057,0.0,1.0
49,18,0.0066586444,0.97309643,0.031475075,1.0048425,0.0,0.99999917
49,19,0.7719946,0.16088551,0.92221653,0.33302617,0.0,0.9999919
50,0,0.796267,0.4254841,0.86846834,0.53963387,3.0,0.9974673
50,1,0.70337045,0.43016177,0.795001,0.5381193,2.0,0.99931526
50,2,0.6145654,0.39114285,0.7209145,0.4978921,1.0,0.9996778
50,3,0.0061865784,0.7114279,0.10938208,1.0021776,0.0,0.99997854
50,4,0.008874461,0.26329777,0.038298994,0.36898535,0.0,0.99996793
50,5,0.768219,0.406585,0.8199815,0.4572202,0.0,0.9998573
50,6,0.47468776,0.48617017,0.7310909,0.7732594,0.0,0.99999404
50,7,0.0060215425,0.38339975,0.04352331,0.49615258,0.0,0.99997854
50,8,0.016870156,0.089250974,0.082009,0.20806244,0.0,0.99997735
50,9,0.86618733,0.6669375,1.0004463,0.75965744,0.0,0.99986887
50,10,0.89483863,0.49811968,0.99243635,0.6079726,0.0,0.9998202
50,11,0.008306444,0.5309576,0.08158118,0.8755035,0.0,0.99998987
50,12,0.95659924,0.3342274,0.9926912,0.40638953,0.0,0.99999964
50,13,0.012823829,0.91272324,0.05133885,1.0067042,0.0,0.9999784
50,14,0.020163324,0.2769898,0.07886383,0.3913214,0.0,0.99969447
50,15,0.71406174,0.1186144,0.9528952,0.36740956,0.0,0.9999938
50,16,0.7756363,0.4120673,0.80439126,0.4612939,0.0,0.9999994
50,17,0.3937788,0.32718444,0.5988493,0.62759995,0.0,0.9999995
50,18,0.7661251,0.4525474,0.886277,0.5755778,0.0,0.99999964
50,19,0.7579553,0.38450992,0.8017927,0.4391394,0.0,0.99999905
51,0,0.7373721,0.40592253,0.8429662,0.56008446,3.0,0.9985441
51,1,0.63464063,0.35486472,0.74863875,0.48129624,2.0,0.9999474
51,2,0.51844674,0.32939395,0.62096035,0.4609152,1.0,0.99815875
51,3,0.81786484,0.16448244,0.9298466,0.25748098,0.0,0.9999975
51,4,0.5043359,0.56400084,0.6155726,0.6902804,0.0,0.99999976
51,5,0.9115431,0.22436889,0.99690086,0.3184153,0.0,0.9999974
51,6,0.4681537,0.5712216,0.56274295,0.6810517,0.0,0.9999981
51,7,0.9527468,0.011436267,0.99124837,0.043086976,0.0,0.9999825
51,8,0.026104014,0.009658232,0.13894294,0.07939586,0.0,0.99981993
51,9,0.0066947164,0.7027232,0.022736944,0.8053181,0.0,0.99997425
51,10,0.7277015,0.9713017,0.7581021,1.0073147,0.0,0.9999951
51,11,0.006933056,0.25778994,0.03633062,0.3681801,0.0,0.99999094
51,12,0.80439067,0.3656928,0.8674128,0.42584133,0.0,0.99999976
51,13,0.6143763,0.35434717,0.6785287,0.4706065,0.0,1.0
51,14,0.8782196,0.08633649,1.0033307,0.17080194,0.0,0.9999999
51,15,0.8443718,0.34853816,0.92701346,0.457253,0.0,0.99999976
51,16,0.6817855,0.49623242,0.70746034,0.53389525,0.0,0.99999976
51,17,0.16598342,0.9773002,0.19733106,1.0044572,0.0,0.99998856
51,18,0.017663691,0.065976076,0.08750151,0.2060149,0.0,0.99995446
51,19,0.77323914,0.96508056,0.80036837,1.0107911,0.0,0.99997663
52,0,0.68539023,0.41410735,0.80874574,0.5533701,2.0,0.99966335
52,1,0.8012813,0.46812978,0.9099445,0.6289378,3.0,0.9999571
52,2,0.55121,0.41370293,0.6548015,0.5451113,1.0,0.9981876
52,3,0.7953435,0.47734156,0.81143147,0.5078925,0.0,0.9999999
52,4,0.026474277,0.38476822,0.08733691,0.5915606,0.0,0.99999297
52,5,0.67311233,0.4947475,0.851632,0.7345018,0.0,0.9999964
52,6,0.97434205,0.5589219,0.992646,0.600088,0.0,0.99999297
52,7,0.8982592,0.101993516,1.0010653,0.19969386,0.0,0.99999976
52,8,0.5532373,0.35186085,0.72592187,0.5829291,0.0,0.99980456
52,9,0.7901148,0.7158015,0.9930768,0.9919639,0.0,0.999948
52,10,0.7892515,0.48257682,0.81092346,0.526098,0.0,1.0
52,11,0.69270253,0.20522004,0.80057454,0.31827062,0.0,0.9999999
52,12,0.65890765,0.6673622,0.80455387,0.8508569,0.0,0.99999166
52,13,0.8094329,0.6562588,0.86417395,0.71795696,0.0,0.9999956
52,14,0.019320251,0.16143373,0.080772005,0.27302766,0.0,0.99997175
52,15,0.40818793,-0.016461983,0.7387355,0.28422707,0.0,0.99984384
52,16,0.920062,0.285394,0.99400043,0.39045668,0.0,0.99999666
52,17,0.7163947,0.024766535,0.82431376,0.09205579,0.0,0.9999981
52,18,0.8867648,0.15151823,1.0146403,0.2479944,0.0,0.99999976
52,19,0.009585572,0.38468742,0.037167147,0.48373234,0.0,0.9999987
53,0,0.86674637,0.423932,0.966292,0.58537227,3.0,0.9969103
53,1,0.7383073,0.40571436,0.8644926,0.54958504,2.0,0.9981528
53,2,0.5928293,0.41412506,0.70638764,0.5594256,1.0,0.99867743
53,3,0.5365551,0.44331467,0.5974175,0.5745661,0.0,0.9999951
53,4,0.7222052,0.3828806,0.92958635,0.50094324,0.0,0.99999547
53,5,0.5780945,0.21716684,0.67038643,0.32762796,0.0,1.0
53,6,0.92320216,0.5279815,0.9783063,0.6276408,0.0,0.9999987
53,7,0.52088207,0.27089527,0.6163352,0.3697748,0.0,1.0
53,8,0.7154222,0.023835018,0.8209464,0.09173761,0.0,0.99999785
53,9,0.0019499958,0.1250312,0.0142675415,0.17032844,0.0,0.99971706
53,10,0.42421612,0.4565876,0.49375492,0.5835345,0.0,0.9999994
53,11,0.8534941,0.5351624,0.87831175,0.5506292,0.0,0.99996924
53,12,0.9749427,0.14931718,0.99795645,0.17228067,0.0,0.9999993
53,13,0.648193,0.023602005,0.7576227,0.09113018,0.0,0.99999917
53,14,0.5228621,0.25768426,0.93054426,0.52511156,0.0,0.99998415
53,15,0.78619176,0.024062175,0.88956916,0.09010671,0.0,0.9999993
53,16,0.008964479,-0.012170173,0.2922032,0.18610913,0.0,0.99984336
53,17,0.002672758,0.6930282,0.1266368,1.0386796,0.0,0.9999393
53,18,0.9337676,0.97392607,0.9587613,1.0076323,0.0,0.99999666
53,19,0.0023314133,-0.010835543,0.17238766,0.3359903,0.0,0.9998171
54,0,0.86829764,0.4579839,1.001743,0.6423208,3.0,0.9973978
54,1,0.7321873,0.41230503,0.89534944,0.58400804,2.0,0.99459076
54,2,0.6063841,0.40255678,0.73702097,0.5693492,1.0,0.9966581
54,3,0.0031707063,0.68938714,0.12399345,1.0170857,0.0,0.999998
54,4,0.011672654,0.9535255,0.042878076,1.0047117,0.0,0.99996865
54,5,-0.0028531253,0.50683564,0.10407515,0.6163895,0.0,0.99993443
54,6,0.003317758,0.48673925,0.017369535,0.52334166,0.0,0.99999356
54,7,0.002249457,0.57141376,0.030068658,0.67626727,0.0,0.9999807
54,8,0.691611,0.2653233,0.73374337,0.32558128,0.0,0.99999714
54,9,0.85040706,0.5264585,0.87896377,0.56774133,0.0,1.0
54,10,0.6399655,0.20262736,0.73041683,0.30412287,0.0,0.999997
54,11,0.35851005,0.3731823,0.59205735,0.63941586,0.0,0.99999344
54,12,0.9773786,0.010914571,0.9996119,0.03655469,0.0,0.9999765
54,13,0.9373666,0.642093,1.0088117,0.6962846,0.0,0.9999814
54,14,0.92170674,0.4353417,0.94943064,0.531988,0.0,1.0
54,15,0.8199965,0.4153884,0.91005427,0.5996522,0.0,0.9989416
54,16,0.5253006,0.4523382,0.5915513,0.60625607,0.0,0.9999993
54,17,0.9782034,0.7443057,0.99604005,0.7842111,0.0,1.0
54,18,0.008038977,0.20632319,0.03099416,0.30915254,0.0,0.99995863
54,19,0.7271756,0.2053883,0.806028,0.28999647,0.0,0.9999999
55,0,0.6810846,0.38282174,0.7787595,0.5015681,2.0,0.9999366
55,1,0.56841886,0.38221186,0.6445177,0.48960245,1.0,0.9998802
55,2,0.75038743,0.4422109,0.8454204,0.571345,3.0,0.99979395
55,3,0.528255,0.009330362,0.6376136,0.08065019,0.0,0.99998856
55,4,0.70600593,0.4093266,0.81208026,0.53573585,0.0,0.9999976
55,5,0.8915556,0.49595878,0.9868716,0.6061519,0.0,0.99999964
